id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
35859,3172,Prueba auto 35859,integración,2017-08-07,éxito,nula,0
35860,3172,Prueba auto 35860,sistema,2017-08-18,éxito,nula,0
35861,3172,Prueba auto 35861,integración,2017-09-29,éxito,nula,0
35862,3172,Prueba auto 35862,integración,2017-09-21,éxito,nula,0
35863,3172,Prueba auto 35863,integración,2017-07-31,fallo,baja,5
35864,3178,Prueba auto 35864,sistema,2017-12-17,éxito,nula,0
35865,3178,Prueba auto 35865,integración,2018-01-13,fallo,media,8
35866,3178,Prueba auto 35866,integración,2017-12-19,éxito,nula,0
35867,3178,Prueba auto 35867,integración,2017-12-04,éxito,nula,0
35868,3178,Prueba auto 35868,sistema,2018-01-15,éxito,nula,0
35869,3178,Prueba auto 35869,sistema,2018-01-24,fallo,alta,6
35870,3178,Prueba auto 35870,integración,2018-01-24,fallo,media,1
35871,3178,Prueba auto 35871,integración,2018-01-19,fallo,crítica,5
35872,3178,Prueba auto 35872,integración,2017-12-02,fallo,crítica,4
35873,3178,Prueba auto 35873,sistema,2018-01-20,éxito,nula,0
35874,3178,Prueba auto 35874,sistema,2018-01-06,éxito,nula,0
35875,3178,Prueba auto 35875,sistema,2018-01-16,éxito,nula,0
35876,3178,Prueba auto 35876,integración,2017-12-27,éxito,nula,0
35877,3178,Prueba auto 35877,sistema,2017-12-14,éxito,nula,0
35878,3178,Prueba auto 35878,sistema,2017-11-24,éxito,nula,0
35879,3178,Prueba auto 35879,integración,2017-12-22,éxito,nula,0
35880,3178,Prueba auto 35880,sistema,2018-01-24,éxito,nula,0
35881,3178,Prueba auto 35881,sistema,2018-01-17,éxito,nula,0
35882,3178,Prueba auto 35882,sistema,2018-01-22,éxito,nula,0
35883,3178,Prueba auto 35883,integración,2017-12-14,éxito,nula,0
35884,3178,Prueba auto 35884,sistema,2018-01-21,éxito,nula,0
35885,3178,Prueba auto 35885,integración,2018-01-20,éxito,nula,0
35886,3178,Prueba auto 35886,integración,2017-12-19,éxito,nula,0
35887,3178,Prueba auto 35887,integración,2017-12-12,éxito,nula,0
35888,3178,Prueba auto 35888,integración,2018-01-08,éxito,nula,0
35889,3178,Prueba auto 35889,integración,2017-12-01,éxito,nula,0
35890,3178,Prueba auto 35890,sistema,2018-01-29,éxito,nula,0
35891,3178,Prueba auto 35891,sistema,2018-01-23,éxito,nula,0
35892,3178,Prueba auto 35892,integración,2017-12-07,fallo,baja,7
35893,3178,Prueba auto 35893,integración,2018-01-23,éxito,nula,0
35894,3178,Prueba auto 35894,sistema,2017-12-14,éxito,nula,0
35895,3178,Prueba auto 35895,sistema,2017-12-15,éxito,nula,0
35896,3178,Prueba auto 35896,sistema,2018-01-01,éxito,nula,0
35897,3178,Prueba auto 35897,integración,2017-11-14,éxito,nula,0
35898,3178,Prueba auto 35898,sistema,2018-01-17,fallo,crítica,3
35899,3178,Prueba auto 35899,sistema,2018-01-14,éxito,nula,0
35900,3178,Prueba auto 35900,sistema,2017-12-05,éxito,nula,0
35901,3178,Prueba auto 35901,sistema,2018-01-09,éxito,nula,0
35902,3178,Prueba auto 35902,sistema,2018-01-12,fallo,alta,2
35903,3178,Prueba auto 35903,integración,2018-01-05,éxito,nula,0
35904,3179,Prueba auto 35904,integración,2017-11-17,éxito,nula,0
35905,3179,Prueba auto 35905,integración,2018-01-11,éxito,nula,0
35906,3179,Prueba auto 35906,integración,2017-12-27,éxito,nula,0
35907,3179,Prueba auto 35907,sistema,2018-01-04,éxito,nula,0
35908,3179,Prueba auto 35908,sistema,2018-01-13,fallo,media,5
35909,3179,Prueba auto 35909,sistema,2017-12-17,éxito,nula,0
35910,3179,Prueba auto 35910,integración,2018-01-01,éxito,nula,0
35911,3179,Prueba auto 35911,sistema,2017-12-27,éxito,nula,0
35912,3179,Prueba auto 35912,integración,2017-12-31,éxito,nula,0
35913,3179,Prueba auto 35913,integración,2018-01-15,éxito,nula,0
35914,3179,Prueba auto 35914,integración,2018-01-05,éxito,nula,0
35915,3179,Prueba auto 35915,sistema,2018-01-02,éxito,nula,0
35916,3179,Prueba auto 35916,sistema,2018-01-16,éxito,nula,0
35917,3179,Prueba auto 35917,sistema,2017-11-27,éxito,nula,0
35918,3179,Prueba auto 35918,integración,2017-12-29,fallo,alta,1
35919,3179,Prueba auto 35919,integración,2018-01-07,éxito,nula,0
35920,3179,Prueba auto 35920,integración,2017-12-13,éxito,nula,0
35921,3179,Prueba auto 35921,integración,2017-12-25,éxito,nula,0
35922,3179,Prueba auto 35922,sistema,2017-11-27,fallo,media,8
35923,3179,Prueba auto 35923,integración,2017-12-29,éxito,nula,0
35924,3179,Prueba auto 35924,sistema,2017-12-31,éxito,nula,0
35925,3179,Prueba auto 35925,sistema,2017-12-18,éxito,nula,0
35926,3179,Prueba auto 35926,sistema,2018-01-01,éxito,nula,0
35927,3179,Prueba auto 35927,integración,2018-01-07,éxito,nula,0
35928,3179,Prueba auto 35928,integración,2018-01-10,fallo,media,4
35929,3179,Prueba auto 35929,sistema,2017-12-07,éxito,nula,0
35930,3179,Prueba auto 35930,integración,2018-01-01,éxito,nula,0
35931,3179,Prueba auto 35931,sistema,2018-01-28,éxito,nula,0
35932,3179,Prueba auto 35932,sistema,2017-12-10,éxito,nula,0
35933,3179,Prueba auto 35933,integración,2018-01-30,éxito,nula,0
35934,3179,Prueba auto 35934,integración,2018-01-22,éxito,nula,0
35935,3179,Prueba auto 35935,sistema,2018-01-27,éxito,nula,0
35936,3179,Prueba auto 35936,integración,2017-12-19,éxito,nula,0
35937,3179,Prueba auto 35937,sistema,2018-01-15,éxito,nula,0
35938,3179,Prueba auto 35938,integración,2018-01-24,fallo,baja,3
35939,3179,Prueba auto 35939,sistema,2018-01-21,fallo,crítica,4
35940,3179,Prueba auto 35940,integración,2018-01-16,fallo,baja,6
35941,3179,Prueba auto 35941,sistema,2018-01-19,éxito,nula,0
35942,3179,Prueba auto 35942,sistema,2018-01-03,éxito,nula,0
35943,3179,Prueba auto 35943,integración,2018-01-11,éxito,nula,0
35944,3179,Prueba auto 35944,integración,2017-12-25,éxito,nula,0
35945,3179,Prueba auto 35945,integración,2018-01-15,éxito,nula,0
35946,3179,Prueba auto 35946,sistema,2018-01-13,éxito,nula,0
35947,3179,Prueba auto 35947,integración,2017-12-24,fallo,media,8
35948,3185,Prueba auto 35948,integración,2017-12-08,fallo,crítica,1
35949,3185,Prueba auto 35949,integración,2017-12-30,éxito,nula,0
35950,3185,Prueba auto 35950,sistema,2018-01-13,éxito,nula,0
35951,3185,Prueba auto 35951,sistema,2017-12-24,éxito,nula,0
35952,3185,Prueba auto 35952,integración,2018-01-20,éxito,nula,0
35953,3185,Prueba auto 35953,integración,2018-01-14,éxito,nula,0
35954,3185,Prueba auto 35954,sistema,2017-11-23,éxito,nula,0
35955,3185,Prueba auto 35955,integración,2018-01-05,fallo,alta,2
35956,3185,Prueba auto 35956,integración,2018-01-29,éxito,nula,0
35957,3185,Prueba auto 35957,sistema,2017-11-09,fallo,alta,4
35958,3185,Prueba auto 35958,sistema,2017-12-02,éxito,nula,0
35959,3185,Prueba auto 35959,integración,2017-12-22,éxito,nula,0
35960,3185,Prueba auto 35960,sistema,2017-11-10,éxito,nula,0
35961,3185,Prueba auto 35961,sistema,2018-01-06,éxito,nula,0
35962,3185,Prueba auto 35962,integración,2017-12-24,éxito,nula,0
35963,3185,Prueba auto 35963,integración,2017-12-14,éxito,nula,0
35964,3185,Prueba auto 35964,sistema,2017-11-05,éxito,nula,0
35965,3185,Prueba auto 35965,integración,2018-01-06,éxito,nula,0
35966,3185,Prueba auto 35966,integración,2017-12-14,éxito,nula,0
35967,3185,Prueba auto 35967,integración,2017-12-22,éxito,nula,0
35968,3185,Prueba auto 35968,integración,2017-12-04,éxito,nula,0
35969,3185,Prueba auto 35969,integración,2018-01-20,éxito,nula,0
35970,3185,Prueba auto 35970,integración,2017-12-17,éxito,nula,0
35971,3185,Prueba auto 35971,integración,2017-12-25,éxito,nula,0
35972,3185,Prueba auto 35972,sistema,2018-01-07,éxito,nula,0
35973,3185,Prueba auto 35973,sistema,2017-12-04,éxito,nula,0
35974,3185,Prueba auto 35974,sistema,2017-12-18,éxito,nula,0
35975,3185,Prueba auto 35975,sistema,2018-02-04,éxito,nula,0
35976,3185,Prueba auto 35976,sistema,2017-12-21,éxito,nula,0
35977,3185,Prueba auto 35977,integración,2017-12-11,fallo,media,3
35978,3185,Prueba auto 35978,sistema,2018-01-05,fallo,baja,5
35979,3185,Prueba auto 35979,sistema,2017-12-26,éxito,nula,0
35980,3185,Prueba auto 35980,integración,2017-12-23,éxito,nula,0
35981,3185,Prueba auto 35981,integración,2017-11-30,éxito,nula,0
35982,3185,Prueba auto 35982,integración,2017-12-12,fallo,baja,6
35983,3185,Prueba auto 35983,sistema,2017-12-17,éxito,nula,0
35984,3185,Prueba auto 35984,sistema,2018-01-17,fallo,media,8
35985,3185,Prueba auto 35985,integración,2017-12-13,éxito,nula,0
35986,3185,Prueba auto 35986,sistema,2018-01-02,éxito,nula,0
35987,3185,Prueba auto 35987,integración,2017-12-11,éxito,nula,0
35988,3185,Prueba auto 35988,sistema,2017-12-24,éxito,nula,0
35989,3185,Prueba auto 35989,sistema,2018-01-21,éxito,nula,0
35990,3185,Prueba auto 35990,integración,2018-01-06,éxito,nula,0
35991,3185,Prueba auto 35991,integración,2017-11-19,éxito,nula,0
35992,3185,Prueba auto 35992,sistema,2017-12-14,éxito,nula,0
35993,3185,Prueba auto 35993,sistema,2018-01-18,fallo,baja,6
35994,3185,Prueba auto 35994,integración,2018-01-04,éxito,nula,0
35995,3185,Prueba auto 35995,sistema,2018-01-19,fallo,crítica,3
35996,3185,Prueba auto 35996,integración,2018-01-26,éxito,nula,0
35997,3185,Prueba auto 35997,sistema,2018-01-03,éxito,nula,0
35998,3185,Prueba auto 35998,sistema,2018-01-22,éxito,nula,0
35999,3185,Prueba auto 35999,sistema,2018-01-28,éxito,nula,0
36000,3185,Prueba auto 36000,sistema,2017-12-20,fallo,alta,1
36001,3185,Prueba auto 36001,sistema,2017-12-21,éxito,nula,0
36002,3186,Prueba auto 36002,sistema,2018-01-03,éxito,nula,0
36003,3186,Prueba auto 36003,sistema,2017-12-07,éxito,nula,0
36004,3186,Prueba auto 36004,integración,2018-01-03,éxito,nula,0
36005,3186,Prueba auto 36005,integración,2017-12-29,fallo,media,1
36006,3186,Prueba auto 36006,sistema,2017-12-14,éxito,nula,0
36007,3186,Prueba auto 36007,integración,2017-11-11,éxito,nula,0
36008,3186,Prueba auto 36008,sistema,2017-12-16,éxito,nula,0
36009,3186,Prueba auto 36009,sistema,2017-12-07,éxito,nula,0
36010,3186,Prueba auto 36010,integración,2017-12-11,éxito,nula,0
36011,3186,Prueba auto 36011,integración,2018-01-24,éxito,nula,0
36012,3186,Prueba auto 36012,sistema,2017-11-30,éxito,nula,0
36013,3186,Prueba auto 36013,integración,2017-12-29,éxito,nula,0
36014,3186,Prueba auto 36014,sistema,2017-12-31,éxito,nula,0
36015,3186,Prueba auto 36015,sistema,2017-12-28,éxito,nula,0
36016,3186,Prueba auto 36016,sistema,2018-01-22,éxito,nula,0
36017,3186,Prueba auto 36017,integración,2018-01-18,éxito,nula,0
36018,3186,Prueba auto 36018,integración,2017-12-23,éxito,nula,0
36019,3186,Prueba auto 36019,sistema,2017-12-18,éxito,nula,0
36020,3186,Prueba auto 36020,integración,2017-11-26,fallo,media,4
36021,3186,Prueba auto 36021,sistema,2018-01-05,éxito,nula,0
36022,3186,Prueba auto 36022,integración,2017-11-13,fallo,media,6
36023,3186,Prueba auto 36023,integración,2017-12-25,éxito,nula,0
36024,3186,Prueba auto 36024,integración,2017-12-28,éxito,nula,0
36025,3186,Prueba auto 36025,sistema,2017-12-22,fallo,crítica,5
36026,3186,Prueba auto 36026,sistema,2018-01-18,éxito,nula,0
36027,3188,Prueba auto 36027,sistema,2023-04-06,éxito,nula,0
36028,3188,Prueba auto 36028,integración,2023-05-21,éxito,nula,0
36029,3188,Prueba auto 36029,integración,2023-05-01,fallo,alta,4
36030,3188,Prueba auto 36030,sistema,2023-05-01,éxito,nula,0
36031,3188,Prueba auto 36031,sistema,2023-04-23,éxito,nula,0
36032,3188,Prueba auto 36032,integración,2023-07-09,éxito,nula,0
36033,3188,Prueba auto 36033,sistema,2023-07-03,éxito,nula,0
36034,3188,Prueba auto 36034,sistema,2023-06-06,éxito,nula,0
36035,3188,Prueba auto 36035,integración,2023-06-13,fallo,baja,8
36036,3188,Prueba auto 36036,sistema,2023-06-29,éxito,nula,0
36037,3188,Prueba auto 36037,sistema,2023-04-03,fallo,media,2
36038,3188,Prueba auto 36038,sistema,2023-06-27,éxito,nula,0
36039,3188,Prueba auto 36039,integración,2023-06-20,éxito,nula,0
36040,3188,Prueba auto 36040,sistema,2023-06-08,éxito,nula,0
36041,3188,Prueba auto 36041,sistema,2023-06-05,éxito,nula,0
36042,3188,Prueba auto 36042,sistema,2023-07-18,éxito,nula,0
36043,3188,Prueba auto 36043,integración,2023-04-12,éxito,nula,0
36044,3188,Prueba auto 36044,sistema,2023-04-11,éxito,nula,0
36045,3188,Prueba auto 36045,integración,2023-06-21,éxito,nula,0
36046,3188,Prueba auto 36046,sistema,2023-06-12,éxito,nula,0
36047,3188,Prueba auto 36047,integración,2023-05-18,éxito,nula,0
36048,3188,Prueba auto 36048,integración,2023-06-14,éxito,nula,0
36049,3188,Prueba auto 36049,sistema,2023-05-26,éxito,nula,0
36050,3188,Prueba auto 36050,integración,2023-06-13,fallo,media,2
36051,3188,Prueba auto 36051,integración,2023-06-04,éxito,nula,0
36052,3188,Prueba auto 36052,sistema,2023-07-03,éxito,nula,0
36053,3189,Prueba auto 36053,integración,2023-03-24,éxito,nula,0
36054,3189,Prueba auto 36054,sistema,2023-07-16,fallo,media,4
36055,3189,Prueba auto 36055,sistema,2023-03-31,éxito,nula,0
36056,3189,Prueba auto 36056,integración,2023-02-28,éxito,nula,0
36057,3189,Prueba auto 36057,sistema,2023-05-31,fallo,crítica,5
36058,3189,Prueba auto 36058,sistema,2023-05-02,fallo,baja,6
36059,3189,Prueba auto 36059,sistema,2023-06-30,fallo,alta,2
36060,3189,Prueba auto 36060,sistema,2023-07-15,éxito,nula,0
36061,3189,Prueba auto 36061,sistema,2023-06-16,éxito,nula,0
36062,3189,Prueba auto 36062,integración,2023-02-24,éxito,nula,0
36063,3189,Prueba auto 36063,integración,2023-04-07,éxito,nula,0
36064,3189,Prueba auto 36064,integración,2023-04-30,éxito,nula,0
36065,3189,Prueba auto 36065,sistema,2023-03-10,éxito,nula,0
36066,3189,Prueba auto 36066,sistema,2023-06-25,éxito,nula,0
36067,3189,Prueba auto 36067,sistema,2023-04-22,éxito,nula,0
36068,3189,Prueba auto 36068,integración,2023-05-27,éxito,nula,0
36069,3189,Prueba auto 36069,integración,2023-07-04,fallo,baja,7
36070,3189,Prueba auto 36070,sistema,2023-06-18,éxito,nula,0
36071,3189,Prueba auto 36071,integración,2023-05-31,éxito,nula,0
36072,3189,Prueba auto 36072,sistema,2023-07-16,éxito,nula,0
36073,3189,Prueba auto 36073,sistema,2023-05-21,éxito,nula,0
36074,3189,Prueba auto 36074,integración,2023-04-23,éxito,nula,0
36075,3193,Prueba auto 36075,sistema,2018-01-14,éxito,nula,0
36076,3193,Prueba auto 36076,integración,2018-01-18,éxito,nula,0
36077,3193,Prueba auto 36077,sistema,2017-11-16,éxito,nula,0
36078,3193,Prueba auto 36078,integración,2017-12-22,éxito,nula,0
36079,3193,Prueba auto 36079,sistema,2018-01-10,fallo,media,8
36080,3193,Prueba auto 36080,sistema,2018-02-03,éxito,nula,0
36081,3193,Prueba auto 36081,integración,2017-12-22,fallo,alta,6
36082,3193,Prueba auto 36082,integración,2017-12-27,fallo,media,6
36083,3193,Prueba auto 36083,sistema,2018-01-29,éxito,nula,0
36084,3193,Prueba auto 36084,integración,2018-02-08,fallo,crítica,6
36085,3193,Prueba auto 36085,integración,2017-11-23,éxito,nula,0
36086,3193,Prueba auto 36086,integración,2018-01-01,éxito,nula,0
36087,3193,Prueba auto 36087,sistema,2017-12-25,éxito,nula,0
36088,3193,Prueba auto 36088,sistema,2018-02-21,éxito,nula,0
36089,3193,Prueba auto 36089,sistema,2018-03-08,fallo,alta,2
36090,3193,Prueba auto 36090,integración,2017-11-03,éxito,nula,0
36091,3193,Prueba auto 36091,integración,2017-12-06,éxito,nula,0
36092,3193,Prueba auto 36092,integración,2017-11-12,éxito,nula,0
36093,3193,Prueba auto 36093,integración,2017-11-10,éxito,nula,0
36094,3193,Prueba auto 36094,sistema,2018-02-23,éxito,nula,0
36095,3193,Prueba auto 36095,sistema,2018-01-28,éxito,nula,0
36096,3193,Prueba auto 36096,sistema,2018-01-14,fallo,crítica,7
36097,3193,Prueba auto 36097,sistema,2017-12-22,éxito,nula,0
36098,3193,Prueba auto 36098,integración,2017-12-02,éxito,nula,0
36099,3193,Prueba auto 36099,sistema,2017-11-15,éxito,nula,0
36100,3193,Prueba auto 36100,sistema,2018-02-06,éxito,nula,0
36101,3193,Prueba auto 36101,integración,2018-02-15,fallo,media,4
36102,3193,Prueba auto 36102,sistema,2018-01-12,éxito,nula,0
36103,3193,Prueba auto 36103,integración,2018-02-25,éxito,nula,0
36104,3193,Prueba auto 36104,integración,2017-12-30,éxito,nula,0
36105,3193,Prueba auto 36105,sistema,2018-02-14,éxito,nula,0
36106,3193,Prueba auto 36106,integración,2017-11-15,éxito,nula,0
36107,3193,Prueba auto 36107,integración,2017-11-25,éxito,nula,0
36108,3193,Prueba auto 36108,sistema,2017-12-31,éxito,nula,0
36109,3193,Prueba auto 36109,integración,2018-03-09,éxito,nula,0
36110,3193,Prueba auto 36110,integración,2017-12-30,éxito,nula,0
36111,3193,Prueba auto 36111,integración,2018-01-03,fallo,media,5
36112,3193,Prueba auto 36112,sistema,2017-12-07,éxito,nula,0
36113,3193,Prueba auto 36113,sistema,2017-12-27,éxito,nula,0
36114,3193,Prueba auto 36114,integración,2017-12-03,éxito,nula,0
36115,3193,Prueba auto 36115,sistema,2017-12-18,éxito,nula,0
36116,3193,Prueba auto 36116,sistema,2018-02-11,éxito,nula,0
36117,3193,Prueba auto 36117,sistema,2017-12-28,éxito,nula,0
36118,3197,Prueba auto 36118,sistema,2017-10-30,éxito,nula,0
36119,3197,Prueba auto 36119,integración,2018-01-26,éxito,nula,0
36120,3197,Prueba auto 36120,integración,2018-02-11,fallo,baja,7
36121,3197,Prueba auto 36121,sistema,2017-10-28,éxito,nula,0
36122,3197,Prueba auto 36122,sistema,2017-12-28,éxito,nula,0
36123,3197,Prueba auto 36123,sistema,2017-11-24,éxito,nula,0
36124,3197,Prueba auto 36124,integración,2018-01-20,éxito,nula,0
36125,3197,Prueba auto 36125,integración,2017-11-21,fallo,crítica,2
36126,3197,Prueba auto 36126,integración,2018-01-07,éxito,nula,0
36127,3197,Prueba auto 36127,integración,2018-01-08,fallo,baja,3
36128,3197,Prueba auto 36128,sistema,2018-02-01,éxito,nula,0
36129,3197,Prueba auto 36129,sistema,2017-12-13,éxito,nula,0
36130,3197,Prueba auto 36130,sistema,2017-10-07,éxito,nula,0
36131,3197,Prueba auto 36131,sistema,2017-10-07,fallo,baja,1
36132,3197,Prueba auto 36132,integración,2018-01-24,éxito,nula,0
36133,3197,Prueba auto 36133,integración,2018-01-28,éxito,nula,0
36134,3197,Prueba auto 36134,sistema,2017-09-13,fallo,crítica,8
36135,3197,Prueba auto 36135,sistema,2018-01-06,éxito,nula,0
36136,3197,Prueba auto 36136,integración,2017-11-03,éxito,nula,0
36137,3197,Prueba auto 36137,sistema,2017-12-11,fallo,media,7
36138,3197,Prueba auto 36138,sistema,2017-11-01,fallo,crítica,5
36139,3197,Prueba auto 36139,integración,2018-01-01,éxito,nula,0
36140,3197,Prueba auto 36140,integración,2018-01-18,fallo,media,8
36141,3197,Prueba auto 36141,sistema,2018-02-08,fallo,media,5
36142,3201,Prueba auto 36142,sistema,2016-04-26,éxito,nula,0
36143,3201,Prueba auto 36143,sistema,2016-04-06,éxito,nula,0
36144,3201,Prueba auto 36144,integración,2016-04-12,éxito,nula,0
36145,3201,Prueba auto 36145,integración,2016-04-26,fallo,crítica,7
36146,3201,Prueba auto 36146,sistema,2016-03-23,éxito,nula,0
36147,3201,Prueba auto 36147,integración,2016-04-17,éxito,nula,0
36148,3201,Prueba auto 36148,integración,2016-04-03,éxito,nula,0
36149,3201,Prueba auto 36149,sistema,2016-02-23,éxito,nula,0
36150,3201,Prueba auto 36150,sistema,2016-02-20,fallo,baja,8
36151,3201,Prueba auto 36151,sistema,2016-03-05,éxito,nula,0
36152,3201,Prueba auto 36152,sistema,2016-04-29,éxito,nula,0
36153,3201,Prueba auto 36153,sistema,2016-04-12,éxito,nula,0
