id_hecho_calidad,nombre_proyecto,año,nombre_mes,dia,semana,tipo_prueba,severidad,cantidad_defectos_encontrados
26546,Proy-2025-genera,2025,Noviembre,1,44,sistema,nula,0
26547,Proy-2025-genera,2025,Noviembre,4,45,sistema,media,1
26548,Proy-2025-genera,2025,Noviembre,6,45,sistema,nula,0
26549,Proy-2025-genera,2025,Noviembre,8,45,integración,nula,0
26550,Proy-2025-genera,2025,Noviembre,9,45,integración,nula,0
26551,Proy-2025-genera,2025,Noviembre,10,46,integración,baja,1
26552,Proy-2025-genera,2025,Noviembre,10,46,integración,nula,0
26553,Proy-2025-genera,2025,Noviembre,10,46,sistema,nula,0
26554,Proy-2025-genera,2025,Noviembre,13,46,integración,media,1
26555,Proy-2025-genera,2025,Noviembre,13,46,sistema,nula,0
26556,Proy-2025-genera,2025,Noviembre,14,46,integración,nula,0
26557,Proy-2025-genera,2025,Noviembre,14,46,sistema,nula,0
26558,Proy-2025-genera,2025,Noviembre,15,46,integración,nula,0
26559,Proy-2025-genera,2025,Noviembre,18,47,sistema,nula,0
26560,Proy-2017-reinventa,2017,Abril,16,15,sistema,nula,0
26561,Proy-2017-reinventa,2017,Mayo,3,18,integración,nula,0
26562,Proy-2017-reinventa,2017,Mayo,8,19,integración,nula,0
26563,Proy-2017-reinventa,2017,Mayo,8,19,sistema,baja,1
26564,Proy-2017-reinventa,2017,Mayo,10,19,integración,nula,0
26565,Proy-2017-reinventa,2017,Mayo,10,19,sistema,nula,0
26566,Proy-2017-reinventa,2017,Mayo,11,19,integración,nula,0
26567,Proy-2017-reinventa,2017,Mayo,14,19,integración,nula,0
26568,Proy-2017-reinventa,2017,Mayo,14,19,sistema,nula,0
26569,Proy-2017-reinventa,2017,Mayo,15,20,integración,alta,1
26570,Proy-2017-reinventa,2017,Mayo,16,20,integración,nula,0
26571,Proy-2017-reinventa,2017,Mayo,17,20,sistema,nula,0
26572,Proy-2017-reinventa,2017,Mayo,18,20,sistema,crítica,1
26573,Proy-2017-reinventa,2017,Mayo,18,20,sistema,media,1
26574,Proy-2017-reinventa,2017,Mayo,20,20,integración,nula,0
26575,Proy-2017-reinventa,2017,Mayo,21,20,integración,nula,0
26576,Proy-2017-reinventa,2017,Mayo,23,21,sistema,nula,0
26577,Proy-2017-reinventa,2017,Mayo,24,21,sistema,nula,0
26578,Proy-2017-reinventa,2017,Mayo,25,21,integración,alta,1
26579,Proy-2017-reinventa,2017,Mayo,25,21,sistema,nula,0
26580,Proy-2017-reinventa,2017,Mayo,26,21,sistema,nula,0
26581,Proy-2017-reinventa,2017,Mayo,27,21,integración,nula,0
26582,Proy-2017-reinventa,2017,Mayo,27,21,sistema,nula,0
26583,Proy-2017-reinventa,2017,Mayo,31,22,integración,nula,0
26584,Proy-2017-reinventa,2017,Mayo,31,22,sistema,baja,1
26585,Proy-2017-reinventa,2017,Junio,3,22,integración,nula,0
26586,Proy-2017-reinventa,2017,Junio,3,22,sistema,nula,0
26587,Proy-2017-reinventa,2017,Junio,6,23,integración,nula,0
26588,Proy-2017-reinventa,2017,Junio,6,23,sistema,nula,0
26589,Proy-2017-reinventa,2017,Junio,9,23,integración,nula,0
26590,Proy-2017-reinventa,2017,Junio,9,23,sistema,nula,0
26591,Proy-2017-reinventa,2017,Junio,13,24,sistema,nula,0
26592,Proy-2019-entrega,2019,Febrero,25,9,integración,nula,0
26593,Proy-2019-entrega,2019,Marzo,8,10,sistema,nula,0
26594,Proy-2019-entrega,2019,Marzo,10,10,sistema,nula,0
26595,Proy-2019-entrega,2019,Marzo,12,11,sistema,nula,0
26596,Proy-2019-entrega,2019,Marzo,14,11,integración,nula,0
26597,Proy-2019-entrega,2019,Marzo,17,11,integración,nula,0
26598,Proy-2019-entrega,2019,Marzo,18,12,integración,nula,0
26599,Proy-2019-entrega,2019,Marzo,19,12,integración,nula,0
26600,Proy-2019-entrega,2019,Marzo,20,12,integración,nula,0
26601,Proy-2019-entrega,2019,Marzo,21,12,integración,baja,1
26602,Proy-2019-entrega,2019,Marzo,22,12,integración,nula,0
26603,Proy-2019-entrega,2019,Marzo,22,12,sistema,nula,0
26604,Proy-2019-entrega,2019,Marzo,25,13,sistema,nula,0
26605,Proy-2019-entrega,2019,Marzo,26,13,integración,nula,0
26606,Proy-2019-entrega,2019,Marzo,26,13,sistema,media,1
26607,Proy-2019-entrega,2019,Marzo,27,13,integración,nula,0
26608,Proy-2019-entrega,2019,Marzo,27,13,sistema,baja,1
26609,Proy-2019-entrega,2019,Marzo,27,13,sistema,nula,0
26610,Proy-2019-entrega,2019,Marzo,28,13,sistema,crítica,1
26611,Proy-2019-entrega,2019,Marzo,29,13,sistema,nula,0
26612,Proy-2019-entrega,2019,Marzo,30,13,integración,nula,0
26613,Proy-2019-entrega,2019,Marzo,30,13,sistema,nula,0
26614,Proy-2019-entrega,2019,Marzo,31,13,integración,crítica,1
26615,Proy-2019-entrega,2019,Abril,1,14,sistema,nula,0
26616,Proy-2019-entrega,2019,Abril,2,14,integración,nula,0
26617,Proy-2019-entrega,2019,Abril,3,14,sistema,nula,0
26618,Proy-2019-entrega,2019,Abril,4,14,integración,nula,0
26619,Proy-2019-entrega,2019,Abril,5,14,sistema,nula,0
26620,Proy-2019-fortalece,2019,Mayo,17,20,integración,nula,0
26621,Proy-2019-fortalece,2019,Mayo,21,21,sistema,nula,0
26622,Proy-2019-fortalece,2019,Mayo,22,21,integración,nula,0
26623,Proy-2019-fortalece,2019,Junio,4,23,integración,baja,1
26624,Proy-2019-fortalece,2019,Junio,4,23,integración,nula,0
26625,Proy-2019-fortalece,2019,Junio,8,23,sistema,nula,0
26626,Proy-2019-fortalece,2019,Junio,9,23,integración,nula,0
26627,Proy-2019-fortalece,2019,Junio,9,23,sistema,baja,1
26628,Proy-2019-fortalece,2019,Junio,10,24,integración,crítica,1
26629,Proy-2019-fortalece,2019,Junio,10,24,integración,nula,0
26630,Proy-2019-fortalece,2019,Junio,10,24,sistema,nula,0
26631,Proy-2019-fortalece,2019,Junio,12,24,integración,nula,0
26632,Proy-2019-fortalece,2019,Junio,13,24,integración,nula,0
26633,Proy-2019-fortalece,2019,Junio,15,24,sistema,nula,0
26634,Proy-2019-fortalece,2019,Junio,16,24,sistema,alta,1
26635,Proy-2019-fortalece,2019,Junio,17,25,sistema,nula,0
26636,Proy-2019-fortalece,2019,Junio,19,25,integración,nula,0
26637,Proy-2019-fortalece,2019,Junio,19,25,sistema,nula,0
26638,Proy-2019-fortalece,2019,Junio,21,25,integración,nula,0
26639,Proy-2019-fortalece,2019,Junio,21,25,sistema,crítica,1
26640,Proy-2019-fortalece,2019,Junio,22,25,integración,nula,0
26641,Proy-2019-fortalece,2019,Junio,23,25,sistema,nula,0
26642,Proy-2019-fortalece,2019,Junio,27,26,integración,nula,0
26643,Proy-2019-fortalece,2019,Junio,27,26,sistema,nula,0
26644,Proy-2019-fortalece,2019,Junio,29,26,integración,nula,0
26645,Proy-2019-fortalece,2019,Junio,29,26,sistema,baja,1
26646,Proy-2019-fortalece,2019,Junio,29,26,sistema,nula,0
26647,Proy-2019-fortalece,2019,Junio,30,26,integración,nula,0
26648,Proy-2019-fortalece,2019,Junio,30,26,sistema,nula,0
26649,Proy-2019-fortalece,2019,Julio,1,27,sistema,nula,0
26650,Proy-2019-fortalece,2019,Julio,3,27,sistema,crítica,1
26651,Proy-2019-fortalece,2019,Julio,6,27,integración,alta,1
26652,Proy-2019-fortalece,2019,Julio,6,27,sistema,nula,0
26653,Proy-2019-fortalece,2019,Julio,7,27,sistema,media,1
26654,Proy-2019-fortalece,2019,Julio,7,27,sistema,nula,0
26655,Proy-2019-fortalece,2019,Julio,8,28,integración,nula,0
26656,Proy-2019-fortalece,2019,Julio,9,28,integración,media,1
26657,Proy-2019-fortalece,2019,Julio,10,28,integración,crítica,1
26658,Proy-2019-fortalece,2019,Julio,10,28,sistema,nula,0
26659,Proy-2019-fortalece,2019,Julio,11,28,sistema,crítica,1
26660,Proy-2019-fortalece,2019,Julio,11,28,sistema,nula,0
26661,Proy-2019-fortalece,2019,Julio,12,28,integración,nula,0
26662,Proy-2019-fortalece,2019,Julio,12,28,sistema,baja,1
26663,Proy-2019-fortalece,2019,Julio,12,28,sistema,nula,0
26664,Proy-2019-fortalece,2019,Julio,13,28,sistema,baja,1
26665,Proy-2019-fortalece,2019,Julio,13,28,sistema,nula,0
26666,Proy-2019-fortalece,2019,Julio,14,28,integración,alta,1
26667,Proy-2019-fortalece,2019,Julio,14,28,integración,media,1
26668,Proy-2019-fortalece,2019,Julio,15,29,sistema,nula,0
26669,Proy-2019-fortalece,2019,Julio,17,29,integración,nula,0
26670,Proy-2019-fortalece,2019,Julio,18,29,sistema,nula,0
26671,Proy-2019-fortalece,2019,Julio,19,29,integración,baja,2
26672,Proy-2019-fortalece,2019,Julio,21,29,integración,nula,0
26673,Proy-2019-fortalece,2019,Julio,22,30,integración,nula,0
26674,Proy-2019-fortalece,2019,Julio,22,30,sistema,nula,0
26675,Proy-2019-fortalece,2019,Julio,23,30,sistema,nula,0
26676,Proy-2019-fortalece,2019,Julio,24,30,sistema,nula,0
26677,Proy-2019-fortalece,2019,Julio,25,30,integración,nula,0
26678,Proy-2019-fortalece,2019,Julio,26,30,integración,nula,0
26679,Proy-2019-fortalece,2019,Julio,27,30,integración,nula,0
26680,Proy-2019-fortalece,2019,Julio,29,31,integración,nula,0
26681,Proy-2019-fortalece,2019,Agosto,2,31,sistema,media,1
26682,Proy-2019-fortalece,2019,Agosto,3,31,sistema,alta,1
26683,Proy-2019-fortalece,2019,Agosto,4,31,integración,nula,0
26684,Proy-2019-fortalece,2019,Agosto,5,32,integración,crítica,1
26685,Proy-2019-fortalece,2019,Agosto,7,32,sistema,nula,0
26686,Proy-2019-fortalece,2019,Agosto,13,33,sistema,media,1
26687,Proy-2019-fortalece,2019,Agosto,14,33,sistema,nula,0
26688,Proy-2022-modifica,2022,Agosto,13,32,sistema,nula,0
26689,Proy-2022-modifica,2022,Agosto,19,33,sistema,nula,0
26690,Proy-2022-modifica,2022,Agosto,27,34,sistema,nula,0
26691,Proy-2022-modifica,2022,Septiembre,4,35,integración,nula,0
26692,Proy-2022-modifica,2022,Septiembre,6,36,sistema,nula,0
26693,Proy-2022-modifica,2022,Octubre,6,40,integración,nula,0
26694,Proy-2022-modifica,2022,Octubre,10,41,sistema,nula,0
26695,Proy-2022-modifica,2022,Octubre,16,41,sistema,nula,0
26696,Proy-2022-modifica,2022,Octubre,17,42,sistema,media,1
26697,Proy-2022-modifica,2022,Octubre,20,42,integración,baja,1
26698,Proy-2022-modifica,2022,Noviembre,4,44,sistema,media,1
26699,Proy-2022-modifica,2022,Noviembre,10,45,sistema,nula,0
26700,Proy-2022-modifica,2022,Noviembre,17,46,integración,baja,1
26701,Proy-2022-modifica,2022,Noviembre,22,47,sistema,nula,0
26702,Proy-2022-modifica,2022,Noviembre,24,47,sistema,alta,1
26703,Proy-2022-modifica,2022,Noviembre,25,47,integración,media,1
26704,Proy-2022-modifica,2022,Diciembre,5,49,integración,nula,0
26705,Proy-2022-modifica,2022,Diciembre,5,49,sistema,nula,0
26706,Proy-2022-modifica,2022,Diciembre,6,49,sistema,nula,0
26707,Proy-2022-modifica,2022,Diciembre,13,50,integración,nula,0
26708,Proy-2022-modifica,2022,Diciembre,16,50,sistema,nula,0
26709,Proy-2022-modifica,2022,Diciembre,25,51,sistema,nula,0
26710,Proy-2022-modifica,2023,Enero,2,1,sistema,crítica,1
26711,Proy-2022-modifica,2023,Enero,8,1,integración,nula,0
26712,Proy-2022-modifica,2023,Enero,10,2,integración,nula,0
26713,Proy-2022-modifica,2023,Enero,13,2,integración,nula,0
26714,Proy-2022-modifica,2023,Enero,13,2,sistema,alta,1
26715,Proy-2022-modifica,2023,Enero,15,2,sistema,media,1
26716,Proy-2022-modifica,2023,Enero,28,4,integración,crítica,1
26717,Proy-2022-modifica,2023,Enero,30,5,integración,media,1
26718,Proy-2022-modifica,2023,Enero,30,5,integración,nula,0
26719,Proy-2022-modifica,2023,Febrero,5,5,integración,nula,0
26720,Proy-2022-modifica,2023,Febrero,6,6,integración,alta,1
26721,Proy-2022-modifica,2023,Febrero,8,6,integración,nula,0
26722,Proy-2022-modifica,2023,Febrero,17,7,integración,nula,0
26723,Proy-2022-modifica,2023,Febrero,18,7,integración,nula,0
26724,Proy-2022-modifica,2023,Febrero,20,8,sistema,crítica,1
26725,Proy-2022-modifica,2023,Febrero,23,8,integración,nula,0
26726,Proy-2022-modifica,2023,Febrero,23,8,sistema,nula,0
26727,Proy-2022-modifica,2023,Febrero,25,8,integración,nula,0
26728,Proy-2022-modifica,2023,Febrero,25,8,sistema,crítica,1
26729,Proy-2022-modifica,2023,Marzo,1,9,integración,nula,0
26730,Proy-2022-modifica,2023,Marzo,2,9,integración,nula,0
26731,Proy-2022-modifica,2023,Marzo,5,9,integración,crítica,1
26732,Proy-2022-modifica,2023,Marzo,10,10,sistema,nula,0
26733,Proy-2022-modifica,2023,Marzo,11,10,integración,nula,0
26734,Proy-2022-modifica,2023,Marzo,13,11,sistema,nula,0
26735,Proy-2022-modifica,2023,Marzo,14,11,sistema,nula,0
26736,Proy-2022-modifica,2023,Marzo,16,11,sistema,nula,0
26737,Proy-2022-modifica,2023,Marzo,19,11,integración,nula,0
26738,Proy-2022-modifica,2023,Marzo,20,12,sistema,nula,0
26739,Proy-2022-modifica,2023,Marzo,21,12,integración,media,1
26740,Proy-2022-modifica,2023,Marzo,22,12,sistema,nula,0
26741,Proy-2022-modifica,2023,Marzo,26,12,sistema,crítica,1
26742,Proy-2022-modifica,2023,Marzo,27,13,integración,nula,0
26743,Proy-2022-modifica,2023,Marzo,28,13,integración,nula,0
26744,Proy-2022-modifica,2023,Marzo,30,13,sistema,nula,0
26745,Proy-2022-modifica,2023,Marzo,31,13,integración,nula,0
26746,Proy-2022-modifica,2023,Abril,8,14,integración,nula,0
26747,Proy-2022-modifica,2023,Abril,9,14,sistema,nula,0
26748,Proy-2022-modifica,2023,Abril,11,15,integración,crítica,1
26749,Proy-2022-modifica,2023,Abril,11,15,sistema,nula,0
26750,Proy-2022-modifica,2023,Abril,12,15,integración,nula,0
26751,Proy-2022-modifica,2023,Abril,12,15,sistema,media,1
26752,Proy-2022-modifica,2023,Abril,13,15,integración,nula,0
26753,Proy-2022-modifica,2023,Abril,15,15,sistema,nula,0
26754,Proy-2022-modifica,2023,Abril,19,16,sistema,nula,0
26755,Proy-2022-modifica,2023,Abril,20,16,sistema,crítica,1
26756,Proy-2022-modifica,2023,Abril,20,16,sistema,media,1
26757,Proy-2022-modifica,2023,Abril,22,16,integración,media,1
26758,Proy-2022-modifica,2023,Abril,22,16,integración,nula,0
26759,Proy-2022-modifica,2023,Abril,25,17,integración,media,1
26760,Proy-2022-modifica,2023,Abril,29,17,integración,media,1
26761,Proy-2022-modifica,2023,Abril,30,17,sistema,nula,0
26762,Proy-2022-modifica,2023,Mayo,3,18,sistema,media,1
26763,Proy-2022-modifica,2023,Mayo,7,18,sistema,nula,0
26764,Proy-2022-modifica,2023,Mayo,8,19,sistema,nula,0
26765,Proy-2022-modifica,2023,Mayo,10,19,integración,nula,0
26766,Proy-2022-modifica,2023,Mayo,11,19,sistema,crítica,1
26767,Proy-2022-modifica,2023,Mayo,12,19,integración,nula,0
26768,Proy-2022-modifica,2023,Mayo,13,19,integración,nula,0
26769,Proy-2022-modifica,2023,Mayo,14,19,integración,nula,0
26770,Proy-2022-modifica,2023,Mayo,14,19,sistema,nula,0
26771,Proy-2022-modifica,2023,Mayo,17,20,integración,nula,0
26772,Proy-2022-modifica,2023,Mayo,18,20,sistema,nula,0
26773,Proy-2022-modifica,2023,Mayo,19,20,integración,nula,0
26774,Proy-2022-modifica,2023,Mayo,19,20,sistema,nula,0
26775,Proy-2022-modifica,2023,Mayo,21,20,integración,nula,0
26776,Proy-2022-modifica,2023,Mayo,22,21,integración,nula,0
26777,Proy-2022-modifica,2023,Mayo,22,21,sistema,nula,0
26778,Proy-2022-modifica,2023,Mayo,23,21,integración,nula,0
26779,Proy-2022-modifica,2023,Mayo,23,21,sistema,nula,0
26780,Proy-2022-modifica,2023,Mayo,24,21,integración,nula,0
26781,Proy-2022-modifica,2023,Mayo,26,21,sistema,nula,0
26782,Proy-2022-modifica,2023,Mayo,27,21,integración,nula,0
26783,Proy-2022-modifica,2023,Mayo,27,21,sistema,nula,0
26784,Proy-2022-modifica,2023,Mayo,28,21,integración,nula,0
26785,Proy-2022-modifica,2023,Mayo,28,21,sistema,nula,0
26786,Proy-2022-modifica,2023,Mayo,30,22,sistema,media,1
26787,Proy-2022-modifica,2023,Mayo,31,22,sistema,nula,0
26788,Proy-2022-modifica,2023,Junio,1,22,integración,nula,0
26789,Proy-2022-modifica,2023,Junio,2,22,integración,crítica,1
26790,Proy-2022-modifica,2023,Junio,2,22,sistema,nula,0
26791,Proy-2022-modifica,2023,Junio,3,22,sistema,nula,0
26792,Proy-2022-modifica,2023,Junio,5,23,integración,alta,1
26793,Proy-2022-modifica,2023,Junio,6,23,integración,media,1
26794,Proy-2022-modifica,2023,Junio,6,23,sistema,nula,0
26795,Proy-2022-modifica,2023,Junio,10,23,integración,nula,0
26796,Proy-2022-modifica,2023,Junio,11,23,sistema,nula,0
26797,Proy-2022-modifica,2023,Junio,14,24,integración,nula,0
26798,Proy-2022-modifica,2023,Junio,16,24,integración,nula,0
26799,Proy-2022-modifica,2023,Junio,18,24,sistema,nula,0
26800,Proy-2022-modifica,2023,Junio,21,25,integración,crítica,1
26801,Proy-2022-modifica,2023,Junio,21,25,integración,nula,0
26802,Proy-2022-modifica,2023,Junio,25,25,integración,baja,1
26803,Proy-2022-modifica,2023,Junio,27,26,integración,nula,0
26804,Proy-2022-modifica,2023,Junio,30,26,integración,nula,0
26805,Proy-2022-modifica,2023,Julio,4,27,integración,nula,0
26806,Proy-2022-modifica,2023,Julio,6,27,sistema,nula,0
26807,Proy-2022-modifica,2023,Julio,7,27,sistema,nula,0
26808,Proy-2020-transforma,2021,Febrero,20,7,integración,nula,0
26809,Proy-2020-transforma,2021,Febrero,28,8,sistema,baja,1
26810,Proy-2020-transforma,2021,Marzo,8,10,sistema,nula,0
26811,Proy-2020-transforma,2021,Marzo,27,12,integración,nula,0
26812,Proy-2020-transforma,2021,Abril,21,16,sistema,baja,1
26813,Proy-2020-transforma,2021,Abril,27,17,sistema,alta,1
26814,Proy-2020-transforma,2021,Abril,27,17,sistema,nula,0
26815,Proy-2020-transforma,2021,Abril,28,17,integración,nula,0
26816,Proy-2020-transforma,2021,Mayo,5,18,integración,nula,0
26817,Proy-2020-transforma,2021,Mayo,5,18,sistema,baja,1
26818,Proy-2020-transforma,2021,Mayo,7,18,sistema,baja,1
26819,Proy-2020-transforma,2021,Mayo,7,18,sistema,nula,0
26820,Proy-2020-transforma,2021,Mayo,13,19,integración,nula,0
26821,Proy-2020-transforma,2021,Mayo,15,19,sistema,nula,0
26822,Proy-2020-transforma,2021,Junio,3,22,sistema,nula,0
26823,Proy-2020-transforma,2021,Junio,4,22,integración,media,1
26824,Proy-2020-transforma,2021,Junio,5,22,sistema,baja,1
26825,Proy-2020-transforma,2021,Junio,7,23,sistema,baja,1
26826,Proy-2020-transforma,2021,Junio,14,24,integración,nula,0
26827,Proy-2020-transforma,2021,Junio,18,24,sistema,nula,0
26828,Proy-2020-transforma,2021,Junio,19,24,integración,nula,0
26829,Proy-2020-transforma,2021,Junio,28,26,integración,nula,0
26830,Proy-2020-transforma,2021,Julio,6,27,sistema,nula,0
26831,Proy-2020-transforma,2021,Julio,9,27,sistema,baja,1
26832,Proy-2020-transforma,2021,Julio,14,28,integración,nula,0
26833,Proy-2020-transforma,2021,Julio,19,29,integración,media,1
26834,Proy-2020-transforma,2021,Julio,20,29,integración,nula,0
26835,Proy-2020-transforma,2021,Julio,22,29,integración,nula,0
26836,Proy-2020-transforma,2021,Julio,24,29,sistema,alta,1
26837,Proy-2020-transforma,2021,Julio,29,30,integración,media,1
26838,Proy-2020-transforma,2021,Julio,30,30,sistema,nula,0
26839,Proy-2020-transforma,2021,Agosto,3,31,integración,nula,0
26840,Proy-2020-transforma,2021,Agosto,5,31,integración,nula,0
26841,Proy-2020-transforma,2021,Agosto,6,31,integración,baja,1
26842,Proy-2020-transforma,2021,Agosto,8,31,integración,nula,0
26843,Proy-2020-transforma,2021,Agosto,9,32,integración,nula,0
26844,Proy-2020-transforma,2021,Agosto,9,32,sistema,nula,0
26845,Proy-2020-transforma,2021,Agosto,11,32,integración,nula,0
26846,Proy-2020-transforma,2021,Agosto,11,32,sistema,nula,0
26847,Proy-2020-transforma,2021,Agosto,14,32,sistema,nula,0
26848,Proy-2020-transforma,2021,Agosto,21,33,sistema,alta,1
26849,Proy-2020-transforma,2021,Agosto,22,33,integración,nula,0
26850,Proy-2020-transforma,2021,Agosto,22,33,sistema,crítica,1
26851,Proy-2020-transforma,2021,Agosto,23,34,sistema,nula,0
26852,Proy-2020-transforma,2021,Agosto,25,34,integración,nula,0
26853,Proy-2020-transforma,2021,Septiembre,1,35,integración,crítica,1
26854,Proy-2020-transforma,2021,Septiembre,2,35,integración,nula,0
26855,Proy-2020-transforma,2021,Septiembre,8,36,integración,nula,0
26856,Proy-2020-transforma,2021,Septiembre,16,37,integración,nula,0
26857,Proy-2020-transforma,2021,Septiembre,20,38,sistema,nula,0
26858,Proy-2020-transforma,2021,Septiembre,26,38,sistema,nula,0
26859,Proy-2021-genera,2021,Noviembre,10,45,integración,nula,0
26860,Proy-2021-genera,2021,Noviembre,11,45,integración,nula,0
26861,Proy-2021-genera,2021,Noviembre,18,46,integración,baja,1
26862,Proy-2021-genera,2021,Noviembre,24,47,integración,nula,0
26863,Proy-2021-genera,2021,Noviembre,26,47,integración,nula,0
26864,Proy-2021-genera,2021,Noviembre,28,47,sistema,nula,0
26865,Proy-2021-genera,2021,Noviembre,30,48,integración,nula,0
26866,Proy-2021-genera,2021,Noviembre,30,48,sistema,nula,0
26867,Proy-2021-genera,2021,Diciembre,2,48,sistema,nula,0
26868,Proy-2021-genera,2021,Diciembre,5,48,integración,nula,0
26869,Proy-2021-genera,2021,Diciembre,7,49,integración,nula,0
26870,Proy-2021-genera,2021,Diciembre,8,49,integración,nula,0
26871,Proy-2021-genera,2021,Diciembre,10,49,integración,nula,0
26872,Proy-2021-genera,2021,Diciembre,11,49,integración,media,1
26873,Proy-2021-genera,2021,Diciembre,11,49,integración,nula,0
26874,Proy-2021-genera,2021,Diciembre,11,49,sistema,nula,0
26875,Proy-2021-genera,2021,Diciembre,17,50,integración,nula,0
26876,Proy-2021-genera,2021,Diciembre,18,50,sistema,nula,0
26877,Proy-2021-genera,2021,Diciembre,19,50,sistema,nula,0
26878,Proy-2021-genera,2021,Diciembre,22,51,sistema,nula,0
26879,Proy-2021-genera,2021,Diciembre,24,51,integración,crítica,1
26880,Proy-2021-genera,2021,Diciembre,24,51,sistema,nula,0
26881,Proy-2021-genera,2021,Diciembre,25,51,sistema,nula,0
26882,Proy-2021-genera,2021,Diciembre,27,52,integración,nula,0
26883,Proy-2021-genera,2021,Diciembre,27,52,sistema,nula,0
26884,Proy-2021-genera,2021,Diciembre,29,52,integración,nula,0
26885,Proy-2021-genera,2021,Diciembre,31,52,sistema,nula,0
26886,Proy-2021-genera,2022,Enero,1,52,integración,nula,0
26887,Proy-2021-genera,2022,Enero,2,52,integración,nula,0
26888,Proy-2021-genera,2022,Enero,3,1,sistema,crítica,1
26889,Proy-2021-genera,2022,Enero,5,1,sistema,crítica,1
26890,Proy-2021-genera,2022,Enero,8,1,sistema,nula,0
26891,Proy-2021-genera,2022,Enero,9,1,integración,nula,0
